"city","country","geo","date_time","pollutantGlobalIndex","pollutantGlobalLevel","so2Value","so2Index","so2Level","no2Value","no2Index","no2Level","o3Value","o3Index","o3Level","coValue","coIndex","coLevel","pm25Value","pm25Index","pm25Level","pm10Value","pm10Index","pm10Level","city_id","id"
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-06 19:03:50",3,2,0.93,1,1,0,0,0,44.86,3,2,NULL,NULL,NULL,1.68,1,1,0,0,0,1079,1939666
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-06 20:03:40",3,2,0.93,1,1,0,0,0,44.56,3,2,NULL,NULL,NULL,0.96,1,1,0,0,0,1079,1939667
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-06 22:03:43",3,2,0.93,1,1,0,0,0,44.58,3,2,NULL,NULL,NULL,2.16,1,1,0,0,0,1079,1939668
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 00:03:56",3,2,0.93,1,1,0,0,0,44.46,3,2,NULL,NULL,NULL,3.36,1,1,0,0,0,1079,1939669
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 01:03:52",3,2,0.93,1,1,0,0,0,44.79,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939670
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 03:03:55",3,2,0.94,1,1,0,0,0,45.02,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939671
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 05:03:52",3,2,0.94,1,1,0,0,0,45.08,3,2,NULL,NULL,NULL,9.36,3,2,0,0,0,1079,1939672
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 06:03:53",3,2,0.9,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,3.12,1,1,0,0,0,1079,1939673
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 08:03:49",3,2,0.94,1,1,0,0,0,45.06,3,2,NULL,NULL,NULL,3.6,1,1,0,0,0,1079,1939674
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 10:03:49",3,2,0.94,1,1,0,0,0,45.09,3,2,NULL,NULL,NULL,3.84,1,1,0,0,0,1079,1939675
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 11:03:46",3,2,0.94,1,1,0,0,0,45.13,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939676
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 13:03:53",3,2,0.94,1,1,0,0,0,45.28,3,2,NULL,NULL,NULL,3.6,1,1,0,0,0,1079,1939677
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 15:03:48",3,2,0.94,1,1,0,0,0,45.37,3,2,NULL,NULL,NULL,5.76,2,2,0,0,0,1079,1939678
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 16:03:51",3,2,0.94,1,1,0,0,0,45.33,3,2,NULL,NULL,NULL,6.48,2,2,0,0,0,1079,1939679
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 18:03:44",3,2,0.93,1,1,0,0,0,44.65,3,2,NULL,NULL,NULL,6.72,2,2,0,0,0,1079,1939680
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 20:03:51",3,2,0.92,1,1,0,0,0,44.47,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939681
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 21:03:51",3,2,0.92,1,1,0,0,0,44.39,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939682
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-07 23:03:42",3,2,0.93,1,1,0,0,0,44.58,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939683
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 01:03:53",3,2,0.9,1,1,0,0,0,44.57,3,2,NULL,NULL,NULL,4.8,2,2,0,0,0,1079,1939684
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 02:03:50",3,2,0.93,1,1,0,0,0,44.89,3,2,NULL,NULL,NULL,6.72,2,2,0,0,0,1079,1939685
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 04:03:48",3,2,0.94,1,1,0,0,0,45.08,3,2,NULL,NULL,NULL,4.08,1,1,0,0,0,1079,1939686
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 06:03:47",3,2,0.94,1,1,0,0,0,45.14,3,2,NULL,NULL,NULL,3.6,1,1,0,0,0,1079,1939687
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 07:03:44",3,2,0.94,1,1,0,0,0,45.22,3,2,NULL,NULL,NULL,2.88,1,1,0,0,0,1079,1939688
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 09:03:49",3,2,0.94,1,1,0,0,0,45.22,3,2,NULL,NULL,NULL,3.12,1,1,0,0,0,1079,1939689
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 11:03:55",3,2,0.9,1,1,0,0,0,45.27,3,2,NULL,NULL,NULL,3.12,1,1,0,0,0,1079,1939690
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 12:03:54",3,2,0.94,1,1,0,0,0,45.34,3,2,NULL,NULL,NULL,3.84,1,1,0,0,0,1079,1939691
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 14:03:46",3,2,0.94,1,1,0,0,0,45.42,3,2,NULL,NULL,NULL,3.84,1,1,0,0,0,1079,1939692
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 16:04:00",3,2,0.94,1,1,0,0,0,45.37,3,2,NULL,NULL,NULL,6.24,2,2,0,0,0,1079,1939693
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 17:03:59",3,2,0.94,1,1,0,0,0,45.18,3,2,NULL,NULL,NULL,6.96,2,2,0,0,0,1079,1939694
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 19:04:41",3,2,0.93,1,1,0,0,0,44.77,3,2,NULL,NULL,NULL,9.12,3,2,0,0,0,1079,1939695
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 21:03:55",3,2,0.93,1,1,0,0,0,44.53,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939696
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-08 22:03:50",3,2,0.93,1,1,0,0,0,44.58,3,2,NULL,NULL,NULL,6.24,2,2,0,0,0,1079,1939697
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 00:03:44",3,2,0.93,1,1,0,0,0,44.79,3,2,NULL,NULL,NULL,6,2,2,0,0,0,1079,1939698
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 02:03:47",3,2,0.94,1,1,0,0,0,45.14,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939699
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 03:04:09",3,2,0.94,1,1,0,0,0,45.29,3,2,NULL,NULL,NULL,5.28,2,2,0,0,0,1079,1939700
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 05:03:57",3,2,0.94,1,1,0,0,0,45.35,3,2,NULL,NULL,NULL,5.04,2,2,0,0,0,1079,1939701
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 07:03:48",3,2,0.95,1,1,0,0,0,45.45,3,2,NULL,NULL,NULL,6,2,2,0,0,0,1079,1939702
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 08:03:47",3,2,0.95,1,1,0,0,0,45.48,3,2,NULL,NULL,NULL,3.84,1,1,0,0,0,1079,1939703
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 10:03:52",3,2,0.95,1,1,0,0,0,45.68,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939704
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 12:03:50",3,2,0.96,1,1,0,0,0,45.88,3,2,NULL,NULL,NULL,6.24,2,2,0,0,0,1079,1939705
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 13:03:50",3,2,0.9,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939706
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 15:03:46",3,2,0.97,1,1,0,0,0,46.48,3,2,NULL,NULL,NULL,4.08,1,1,0,0,0,1079,1939707
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 17:03:45",3,2,0.96,1,1,0,0,0,46.48,3,2,NULL,NULL,NULL,6.72,2,2,0,0,0,1079,1939708
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 18:03:51",3,2,0.96,1,1,0,0,0,46.1,3,2,NULL,NULL,NULL,6.96,2,2,0,0,0,1079,1939709
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 20:04:02",3,2,0.95,1,1,0,0,0,45.72,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939710
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 22:03:47",3,2,0.95,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,7.92,3,2,0,0,0,1079,1939711
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-09 23:03:41",3,2,0.95,1,1,0,0,0,45.64,3,2,NULL,NULL,NULL,7.2,2,2,0,0,0,1079,1939712
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 01:03:51",3,2,0.96,1,1,0,0,0,46.05,3,2,NULL,NULL,NULL,6,2,2,0,0,0,1079,1939713
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 03:03:40",3,2,0.96,1,1,0,0,0,46.05,3,2,NULL,NULL,NULL,6.72,2,2,0,0,0,1079,1939714
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 04:03:41",3,2,0.96,1,1,0,0,0,46.33,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939715
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 06:03:44",3,2,0.96,1,1,0,0,0,46.37,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939716
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 08:03:46",3,2,0.96,1,1,0,0,0,46.34,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939717
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 09:03:59",3,2,0.97,1,1,0,0,0,46.53,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939718
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 11:03:52",3,2,0.97,1,1,0,0,0,46.69,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939719
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 13:03:48",3,2,0.97,1,1,0,0,0,46.7,3,2,NULL,NULL,NULL,3.36,1,1,0,0,0,1079,1939720
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 14:03:43",3,2,0.97,1,1,0,0,0,46.66,3,2,NULL,NULL,NULL,4.8,2,2,0,0,0,1079,1939721
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 16:03:42",3,2,0.97,1,1,0,0,0,46.8,3,2,NULL,NULL,NULL,5.28,2,2,0,0,0,1079,1939722
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 18:03:48",3,2,0.96,1,1,0,0,0,46.57,3,2,NULL,NULL,NULL,7.92,3,2,0,0,0,1079,1939723
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 19:03:47",3,2,0.96,1,1,0,0,0,45.95,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939724
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 21:03:52",3,2,0.95,1,1,0,0,0,45.85,3,2,NULL,NULL,NULL,3.12,1,1,0,0,0,1079,1939725
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-10 23:03:45",3,2,0.95,1,1,0,0,0,45.82,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939726
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 00:03:45",3,2,0.95,1,1,0,0,0,45.7,3,2,NULL,NULL,NULL,4.8,2,2,0,0,0,1079,1939727
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 02:03:49",3,2,0.95,1,1,0,0,0,45.92,3,2,NULL,NULL,NULL,4.8,2,2,0,0,0,1079,1939728
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 04:03:50",3,2,0.96,1,1,0,0,0,45.97,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939729
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 05:03:46",3,2,0.95,1,1,0,0,0,45.91,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939730
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 07:03:51",3,2,0.95,1,1,0,0,0,45.73,3,2,NULL,NULL,NULL,4.08,1,1,0,0,0,1079,1939731
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 09:04:09",3,2,0.95,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,2.88,1,1,0,0,0,1079,1939732
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 10:03:45",3,2,0.95,1,1,0,0,0,45.51,3,2,NULL,NULL,NULL,1.92,1,1,0,0,0,1079,1939733
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 12:03:44",3,2,0.94,1,1,0,0,0,45.4,3,2,NULL,NULL,NULL,3.12,1,1,0,0,0,1079,1939734
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 14:03:42",3,2,0.94,1,1,0,0,0,45.42,3,2,NULL,NULL,NULL,3.12,1,1,0,0,0,1079,1939735
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 15:03:46",3,2,0.94,1,1,0,0,0,45.32,3,2,NULL,NULL,NULL,3.84,1,1,0,0,0,1079,1939736
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 17:03:47",3,2,0.94,1,1,0,0,0,45.25,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939737
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 19:03:44",3,2,0.93,1,1,0,0,0,45.09,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939738
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 20:03:41",3,2,0.93,1,1,0,0,0,44.89,3,2,NULL,NULL,NULL,3.6,1,1,0,0,0,1079,1939739
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-11 22:03:44",3,2,0.93,1,1,0,0,0,44.92,3,2,NULL,NULL,NULL,3.36,1,1,0,0,0,1079,1939740
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 00:03:44",3,2,0.93,1,1,0,0,0,44.89,3,2,NULL,NULL,NULL,5.28,2,2,0,0,0,1079,1939741
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 01:03:46",3,2,0.94,1,1,0,0,0,44.98,3,2,NULL,NULL,NULL,4.8,2,2,0,0,0,1079,1939742
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 03:03:47",3,2,0.94,1,1,0,0,0,44.98,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939743
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 05:03:53",3,2,0.93,1,1,0,0,0,45,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939744
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 06:03:51",3,2,0.94,1,1,0,0,0,45.04,3,2,NULL,NULL,NULL,6,2,2,0,0,0,1079,1939745
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 08:03:53",3,2,0.94,1,1,0,0,0,45.06,3,2,NULL,NULL,NULL,2.88,1,1,0,0,0,1079,1939746
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 10:03:45",3,2,0.9,1,1,0,0,0,45.14,3,2,NULL,NULL,NULL,5.04,2,2,0,0,0,1079,1939747
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 11:03:42",3,2,0.94,1,1,0,0,0,45.34,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939748
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 13:04:13",3,2,0.95,1,1,0,0,0,45.52,3,2,NULL,NULL,NULL,3.6,1,1,0,0,0,1079,1939749
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 15:03:50",3,2,0.95,1,1,0,0,0,45.72,3,2,NULL,NULL,NULL,6.48,2,2,0,0,0,1079,1939750
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 16:03:48",3,2,0.95,1,1,0,0,0,45.75,3,2,NULL,NULL,NULL,10.32,3,2,0,0,0,1079,1939751
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 18:03:38",4,3,0.95,1,1,0,0,0,45.61,3,2,NULL,NULL,NULL,18.41,6,3,0,0,0,1079,1939752
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 20:03:39",4,3,0.94,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,10.56,4,3,0,0,0,1079,1939753
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 21:03:46",3,2,0.93,1,1,0,0,0,44.96,3,2,NULL,NULL,NULL,8.64,3,2,0,0,0,1079,1939754
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-12 23:03:42",3,2,0.93,1,1,0,0,0,44.64,3,2,NULL,NULL,NULL,8.16,3,2,0,0,0,1079,1939755
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 01:04:05",3,2,0.94,1,1,0,0,0,44.71,3,2,NULL,NULL,NULL,6,2,2,0,0,0,1079,1939756
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 02:03:50",3,2,0.94,1,1,0,0,0,45.31,3,2,NULL,NULL,NULL,4.8,2,2,0,0,0,1079,1939757
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 04:03:44",3,2,0.9,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939758
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 06:03:41",3,2,0.96,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,3.84,1,1,0,0,0,1079,1939759
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 07:03:54",3,2,0.96,1,1,0,0,0,46.36,3,2,NULL,NULL,NULL,2.88,1,1,0,0,0,1079,1939760
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 09:03:53",3,2,0.97,1,1,0,0,0,46.8,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939761
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 11:03:47",3,2,0.98,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,3.12,1,1,0,0,0,1079,1939762
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 12:03:43",3,2,0.9,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,3.6,1,1,0,0,0,1079,1939763
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 14:03:47",3,2,0.98,1,1,0,0,0,47.34,3,2,NULL,NULL,NULL,3.36,1,1,0,0,0,1079,1939764
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 16:03:39",3,2,0.99,1,1,0,0,0,47.47,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939765
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 17:03:46",3,2,0.99,1,1,0,0,0,47.39,3,2,NULL,NULL,NULL,5.04,2,2,0,0,0,1079,1939766
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 19:03:41",3,2,0.98,1,1,0,0,0,47,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939767
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 21:03:52",3,2,0.97,1,1,0,0,0,46.8,3,2,NULL,NULL,NULL,2.88,1,1,0,0,0,1079,1939768
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-13 22:03:40",3,2,0.97,1,1,0,0,0,46.46,3,2,NULL,NULL,NULL,4.08,1,1,0,0,0,1079,1939769
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 00:03:41",3,2,0.96,1,1,0,0,0,46.32,3,2,NULL,NULL,NULL,4.56,2,2,0,0,0,1079,1939770
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 02:03:47",3,2,0.97,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,6.24,2,2,0,0,0,1079,1939771
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 03:03:41",3,2,0.97,1,1,0,0,0,46.62,3,2,NULL,NULL,NULL,6.48,2,2,0,0,0,1079,1939772
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 05:03:49",3,2,0.97,1,1,0,0,0,46.64,3,2,NULL,NULL,NULL,6.96,2,2,0,0,0,1079,1939773
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 07:03:55",3,2,0.98,1,1,0,0,0,46.78,3,2,NULL,NULL,NULL,7.2,2,2,0,0,0,1079,1939774
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 08:03:54",3,2,0.98,1,1,0,0,0,47.02,3,2,NULL,NULL,NULL,5.04,2,2,0,0,0,1079,1939775
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 10:04:19",3,2,0.98,1,1,0,0,0,47.2,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939776
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 12:03:45",3,2,0.98,1,1,0,0,0,47.27,3,2,NULL,NULL,NULL,5.76,2,2,0,0,0,1079,1939777
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 13:03:49",3,2,0.99,1,1,0,0,0,47.39,3,2,NULL,NULL,NULL,7.68,3,2,0,0,0,1079,1939778
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 15:03:46",3,2,0.99,1,1,0,0,0,47.56,3,2,NULL,NULL,NULL,8.16,3,2,0,0,0,1079,1939779
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 17:03:46",3,2,0.99,1,1,0,0,0,47.63,3,2,NULL,NULL,NULL,8.4,3,2,0,0,0,1079,1939780
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 18:03:52",3,2,0.99,1,1,0,0,0,47.62,3,2,NULL,NULL,NULL,8.88,3,2,0,0,0,1079,1939781
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 20:03:48",3,2,0.98,1,1,0,0,0,47.36,3,2,NULL,NULL,NULL,7.92,3,2,0,0,0,1079,1939782
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 22:03:45",3,2,0.98,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,6.24,2,2,0,0,0,1079,1939783
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-14 23:03:48",3,2,0.98,1,1,0,0,0,47.17,3,2,NULL,NULL,NULL,7.68,3,2,0,0,0,1079,1939784
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 01:03:49",3,2,0.98,1,1,0,0,0,47,3,2,NULL,NULL,NULL,7.68,3,2,0,0,0,1079,1939785
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 03:03:49",3,2,0.98,1,1,0,0,0,47.1,3,2,NULL,NULL,NULL,7.44,2,2,0,0,0,1079,1939786
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 04:04:03",3,2,0.98,1,1,0,0,0,47.12,3,2,NULL,NULL,NULL,7.2,2,2,0,0,0,1079,1939787
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 06:03:43",3,2,0.98,1,1,0,0,0,47.12,3,2,NULL,NULL,NULL,6.96,2,2,0,0,0,1079,1939788
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 08:03:52",3,2,0.98,1,1,0,0,0,47.14,3,2,NULL,NULL,NULL,6.48,2,2,0,0,0,1079,1939789
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 09:04:08",3,2,0.98,1,1,0,0,0,47.02,3,2,NULL,NULL,NULL,6.24,2,2,0,0,0,1079,1939790
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 11:03:47",3,2,0.9,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,6.72,2,2,0,0,0,1079,1939791
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 13:03:50",3,2,0.98,1,1,0,0,0,46.97,3,2,NULL,NULL,NULL,6.24,2,2,0,0,0,1079,1939792
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 14:03:43",3,2,0.98,1,1,0,0,0,47,3,2,NULL,NULL,NULL,8.4,3,2,0,0,0,1079,1939793
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 16:03:47",3,2,0.98,1,1,0,0,0,47.05,3,2,NULL,NULL,NULL,8.88,3,2,0,0,0,1079,1939794
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 18:03:45",3,2,0.97,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,9.6,3,2,0,0,0,1079,1939795
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 19:03:59",3,2,0.97,1,1,0,0,0,46.82,3,2,NULL,NULL,NULL,7.44,2,2,0,0,0,1079,1939796
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 21:03:54",3,2,0.98,1,1,0,0,0,46.92,3,2,NULL,NULL,NULL,8.16,3,2,0,0,0,1079,1939797
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-15 23:03:47",3,2,0.97,1,1,0,0,0,46.86,3,2,NULL,NULL,NULL,7.68,3,2,0,0,0,1079,1939798
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 00:03:43",3,2,0.97,1,1,0,0,0,46.67,3,2,NULL,NULL,NULL,8.16,3,2,0,0,0,1079,1939799
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 02:03:49",3,2,0.97,1,1,0,0,0,46.77,3,2,NULL,NULL,NULL,7.68,3,2,0,0,0,1079,1939800
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 04:03:51",3,2,0.97,1,1,0,0,0,46.69,3,2,NULL,NULL,NULL,5.28,2,2,0,0,0,1079,1939801
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 05:03:47",3,2,0.97,1,1,0,0,0,46.56,3,2,NULL,NULL,NULL,6,2,2,0,0,0,1079,1939802
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 07:03:53",3,2,0.97,1,1,0,0,0,46.49,3,2,NULL,NULL,NULL,7.92,3,2,0,0,0,1079,1939803
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 09:03:43",3,2,0.96,1,1,0,0,0,46.4,3,2,NULL,NULL,NULL,7.2,2,2,0,0,0,1079,1939804
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 10:03:47",3,2,0.9,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,5.76,2,2,0,0,0,1079,1939805
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 12:03:45",3,2,0.9,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,5.28,2,2,0,0,0,1079,1939806
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 14:03:44",3,2,0.95,1,1,0,0,0,43.52,3,2,NULL,NULL,NULL,4.32,1,1,0,0,0,1079,1939807
"Corpus Christi","United States","[27.8002,-97.3956]","2019-01-16 15:03:46",3,2,0.95,1,1,0,0,0,45.78,3,2,NULL,NULL,NULL,5.52,2,2,0,0,0,1079,1939808
